CustomerID,TotalSpent,TotalOrders,TotalQuantity,LastPurchase,FirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17844,51.559999999999995,1,52,2011-08-25 11:27:00,2011-08-25 11:27:00,106,1,51.559999999999995,2,2,1,5,At Risk
17846,2033.1,1,1,2011-09-15 15:20:00,2011-09-15 15:20:00,84,1,2033.1,2,2,4,8,Potential Loyal
17848,901.1999999999999,9,398,2011-09-19 16:49:00,2010-12-16 18:38:00,80,9,901.1999999999999,2,5,3,10,Loyal
17849,605.8000000000001,4,114,2011-05-05 13:46:00,2011-01-10 11:59:00,217,4,605.8000000000001,1,4,3,8,Potential Loyal
17850,5391.21,34,1733,2010-12-02 15:27:00,2010-12-01 08:26:00,371,34,5391.21,1,5,5,11,Loyal
17852,114.34,2,53,2011-11-28 12:36:00,2011-11-28 12:31:00,11,2,114.34,5,3,1,9,Potential Loyal
17854,311.26,2,84,2011-06-07 16:21:00,2011-04-26 16:53:00,184,2,311.26,1,3,2,6,At Risk
17855,208.97,1,197,2010-12-02 09:44:00,2010-12-02 09:44:00,372,1,208.97,1,2,1,4,Lost
17856,1418.03,4,842,2011-12-08 09:40:00,2011-03-03 11:40:00,1,4,1418.03,5,4,4,13,VIP
17857,26879.04,23,19256,2011-12-05 13:13:00,2010-12-09 11:35:00,3,23,26879.04,5,5,5,15,VIP
17858,5140.66,12,2694,2011-12-04 11:56:00,2010-12-05 13:08:00,5,12,5140.66,5,5,5,15,VIP
17859,141.92000000000002,1,102,2011-02-08 10:32:00,2011-02-08 10:32:00,304,1,141.92000000000002,1,2,1,4,Lost
17860,226.45000000000002,1,93,2010-12-06 12:41:00,2010-12-06 12:41:00,368,1,226.45000000000002,1,2,1,4,Lost
17861,2097.88,8,1985,2011-12-06 16:21:00,2011-01-24 11:34:00,2,8,2097.88,5,5,5,15,VIP
17862,330.9,1,100,2011-01-20 12:23:00,2011-01-20 12:23:00,323,1,330.9,1,2,2,5,At Risk
17863,3160.0,6,2638,2011-10-11 13:45:00,2010-12-05 13:21:00,58,6,3160.0,3,5,5,13,VIP
17864,554.85,3,706,2011-11-27 11:15:00,2011-03-09 11:44:00,12,3,554.85,5,4,3,12,Loyal
17865,10526.32,20,5757,2011-11-09 12:08:00,2010-12-10 14:53:00,30,20,10526.32,4,5,5,14,VIP
17866,329.65,1,174,2011-07-20 11:07:00,2011-07-20 11:07:00,142,1,329.65,2,2,2,6,At Risk
17867,1157.8700000000001,6,508,2011-11-09 14:15:00,2011-02-24 12:25:00,29,6,1157.8700000000001,4,5,4,13,VIP
17869,428.18,5,111,2011-08-24 16:16:00,2010-12-06 17:16:00,106,5,428.18,2,4,2,8,Potential Loyal
17870,1865.89,12,1351,2011-12-07 15:07:00,2010-12-08 08:12:00,1,12,1865.89,5,5,4,14,VIP
17871,155.9,1,182,2011-05-19 11:32:00,2011-05-19 11:32:00,204,1,155.9,1,2,1,4,Lost
17873,1848.96,5,1035,2011-09-20 16:41:00,2010-12-01 14:54:00,79,5,1848.96,2,4,4,10,Loyal
17874,683.46,6,221,2011-06-07 12:54:00,2011-03-29 11:25:00,184,6,683.46,1,5,3,9,Potential Loyal
17877,237.61,1,98,2011-06-22 13:00:00,2011-06-22 13:00:00,169,1,237.61,2,2,1,5,At Risk
17878,379.45,1,401,2011-10-27 11:24:00,2011-10-27 11:24:00,43,1,379.45,3,2,2,7,Potential Loyal
17879,178.51999999999998,1,45,2011-06-19 12:36:00,2011-06-19 12:36:00,173,1,178.51999999999998,2,2,1,5,At Risk
17880,458.92,1,314,2010-12-10 10:21:00,2010-12-10 10:21:00,364,1,458.92,1,2,2,5,At Risk
17881,133.35000000000002,1,32,2011-02-08 17:16:00,2011-02-08 17:16:00,303,1,133.35000000000002,1,2,1,4,Lost
17883,664.34,4,374,2011-12-06 17:49:00,2011-04-07 19:16:00,2,4,664.34,5,4,3,12,Loyal
17884,695.0699999999999,4,817,2011-12-06 11:33:00,2010-12-03 12:11:00,3,4,695.0699999999999,5,4,3,12,Loyal
17885,156.34,1,110,2011-11-27 14:40:00,2011-11-27 14:40:00,11,1,156.34,5,2,1,8,Potential Loyal
17886,869.28,3,469,2011-11-08 10:09:00,2011-04-04 12:34:00,31,3,869.28,4,4,3,11,Loyal
17887,111.35,1,30,2011-08-02 17:29:00,2011-08-02 17:29:00,128,1,111.35,2,2,1,5,At Risk
17888,716.0,8,973,2011-11-18 13:45:00,2010-12-17 13:56:00,20,8,716.0,4,5,3,12,Loyal
17889,201.37,2,77,2011-05-11 16:26:00,2011-01-21 17:14:00,211,2,201.37,1,3,1,5,At Risk
17890,586.89,2,402,2011-01-21 11:19:00,2010-12-13 15:12:00,322,2,586.89,1,3,3,7,Potential Loyal
17891,203.85999999999999,1,393,2011-06-30 20:08:00,2011-06-30 20:08:00,161,1,203.85999999999999,2,2,1,5,At Risk
17892,244.1,3,109,2011-10-14 16:49:00,2011-07-07 12:56:00,55,3,244.1,3,4,1,8,Potential Loyal
17893,107.21,1,149,2011-04-28 13:50:00,2011-04-28 13:50:00,224,1,107.21,1,2,1,4,Lost
17894,1118.96,8,404,2011-09-29 09:23:00,2010-12-08 14:50:00,71,8,1118.96,3,5,4,12,Loyal
17895,95.45,1,127,2011-10-26 17:00:00,2011-10-26 17:00:00,43,1,95.45,3,2,1,6,At Risk
17896,256.32,1,288,2011-11-16 13:59:00,2011-11-16 13:59:00,22,1,256.32,4,2,2,8,Potential Loyal
17897,541.8100000000001,3,222,2011-06-20 11:23:00,2010-12-01 12:31:00,172,3,541.8100000000001,2,4,3,9,Potential Loyal
17898,152.06,2,190,2011-09-15 14:56:00,2011-05-16 17:13:00,84,2,152.06,2,3,1,6,At Risk
17899,154.55,1,170,2011-07-03 14:58:00,2011-07-03 14:58:00,158,1,154.55,2,2,1,5,At Risk
17900,112.19999999999999,2,73,2011-06-02 14:38:00,2011-06-02 14:28:00,189,2,112.19999999999999,1,3,1,5,At Risk
17901,110.38,1,24,2011-11-10 17:29:00,2011-11-10 17:29:00,28,1,110.38,4,2,1,7,Potential Loyal
17904,181.07,1,59,2011-11-18 12:57:00,2011-11-18 12:57:00,20,1,181.07,4,2,1,7,Potential Loyal
17905,798.99,4,406,2011-09-29 17:33:00,2010-12-01 13:21:00,70,4,798.99,3,4,3,10,Loyal
17906,72.9,1,26,2011-04-06 17:25:00,2011-04-06 17:25:00,246,1,72.9,1,2,1,4,Lost
17908,232.03,1,169,2010-12-01 11:45:00,2010-12-01 11:45:00,373,1,232.03,1,2,1,4,Lost
17911,366.23,1,223,2011-11-30 14:52:00,2011-11-30 14:52:00,8,1,366.23,5,2,2,9,Potential Loyal
17912,310.06,5,184,2011-02-02 14:25:00,2010-12-10 11:11:00,309,5,310.06,1,4,2,7,Potential Loyal
17913,408.65,2,288,2011-10-12 10:45:00,2010-12-19 11:35:00,58,2,408.65,3,3,2,8,Potential Loyal
17914,329.36,1,457,2011-12-06 11:58:00,2011-12-06 11:58:00,3,1,329.36,5,2,2,9,Potential Loyal
17917,335.03,3,184,2011-10-25 13:20:00,2010-12-12 12:08:00,44,3,335.03,3,4,2,9,Potential Loyal
17919,1304.04,1,756,2011-09-12 13:41:00,2011-09-12 13:41:00,87,1,1304.04,2,2,4,8,Potential Loyal
17920,4119.5,17,2473,2011-12-05 14:29:00,2010-12-01 11:49:00,3,17,4119.5,5,5,5,15,VIP
17921,820.23,4,425,2011-10-06 18:56:00,2011-03-18 13:19:00,63,4,820.23,3,4,3,10,Loyal
17923,207.50000000000003,1,50,2011-03-02 15:15:00,2011-03-02 15:15:00,281,1,207.50000000000003,1,2,1,4,Lost
17924,2962.5,7,1160,2011-11-28 09:11:00,2010-12-01 10:51:00,11,7,2962.5,5,5,5,15,VIP
17925,244.08,1,72,2010-12-02 10:10:00,2010-12-02 10:10:00,372,1,244.08,1,2,1,4,Lost
17926,397.29,2,306,2011-07-29 14:39:00,2011-05-20 09:24:00,132,2,397.29,2,3,2,7,Potential Loyal
17928,212.54,2,140,2011-10-25 13:52:00,2011-04-07 18:03:00,44,2,212.54,3,3,1,7,Potential Loyal
17929,843.0,4,108,2011-11-28 16:01:00,2011-02-04 11:40:00,10,4,843.0,5,4,3,12,Loyal
17930,1740.48,5,1594,2011-11-04 10:23:00,2011-04-14 15:46:00,35,5,1740.48,3,4,4,11,Loyal
17931,408.36,2,249,2011-07-28 18:33:00,2011-03-29 12:31:00,133,2,408.36,2,3,2,7,Potential Loyal
17932,1331.57,3,789,2011-11-10 19:49:00,2011-05-12 13:58:00,28,3,1331.57,4,4,4,12,Loyal
17934,704.25,2,478,2011-10-19 11:16:00,2011-10-12 10:50:00,51,2,704.25,3,3,3,9,Potential Loyal
17935,145.79,2,82,2011-07-24 13:18:00,2011-07-21 11:23:00,137,2,145.79,2,3,1,6,At Risk
17936,380.13,1,257,2011-12-04 13:32:00,2011-12-04 13:32:00,4,1,380.13,5,2,2,9,Potential Loyal
17937,4301.22,7,1754,2011-12-01 11:45:00,2010-12-12 14:43:00,8,7,4301.22,5,5,5,15,VIP
17939,99.14,1,40,2011-07-03 12:27:00,2011-07-03 12:27:00,159,1,99.14,2,2,1,5,At Risk
17940,4020.04,10,9323,2011-10-21 13:27:00,2011-02-10 09:29:00,48,10,4020.04,3,5,5,13,VIP
17941,304.56,1,252,2011-08-01 08:30:00,2011-08-01 08:30:00,130,1,304.56,2,2,2,6,At Risk
17942,77.50000000000001,1,38,2011-12-02 10:45:00,2011-12-02 10:45:00,7,1,77.50000000000001,5,2,1,8,Potential Loyal
17946,149.57999999999998,2,75,2011-04-20 17:00:00,2011-03-25 14:34:00,232,2,149.57999999999998,1,3,1,5,At Risk
17947,176.68,1,168,2011-11-02 13:05:00,2011-11-02 13:05:00,36,1,176.68,3,2,1,6,At Risk
17948,358.56000000000006,1,144,2011-07-15 12:58:00,2011-07-15 12:58:00,146,1,358.56000000000006,2,2,2,6,At Risk
17949,58510.48,45,30546,2011-12-08 18:46:00,2010-12-03 13:12:00,0,45,58510.48,5,5,5,15,VIP
17950,482.2,3,366,2011-09-28 15:18:00,2010-12-09 15:16:00,71,3,482.2,3,4,2,9,Potential Loyal
17951,1008.5400000000001,3,616,2011-10-31 12:30:00,2010-12-01 12:40:00,39,3,1008.5400000000001,3,4,4,11,Loyal
17954,2314.13,12,2221,2011-12-04 14:15:00,2010-12-03 14:18:00,4,12,2314.13,5,5,5,15,VIP
17955,557.3,4,273,2011-05-25 12:00:00,2011-05-04 12:29:00,198,4,557.3,1,4,3,8,Potential Loyal
17956,12.75,1,1,2011-04-04 13:47:00,2011-04-04 13:47:00,248,1,12.75,1,2,1,4,Lost
17957,111.68,1,287,2011-10-04 14:58:00,2011-10-04 14:58:00,65,1,111.68,3,2,1,6,At Risk
17958,508.4599999999999,1,84,2011-08-15 12:19:00,2011-08-15 12:19:00,116,1,508.4599999999999,2,2,3,7,Potential Loyal
17960,73.78,1,41,2011-06-21 14:15:00,2011-06-21 14:15:00,170,1,73.78,2,2,1,5,At Risk
17961,1296.44,39,560,2011-11-18 16:55:00,2010-12-02 19:18:00,20,39,1296.44,4,5,4,13,VIP
17962,102.41,1,127,2011-07-20 14:16:00,2011-07-20 14:16:00,141,1,102.41,2,2,1,5,At Risk
17964,463.21,2,294,2011-11-08 10:44:00,2010-12-02 13:32:00,31,2,463.21,4,3,2,9,Potential Loyal
17965,2599.19,14,1532,2011-11-02 09:31:00,2010-12-05 15:54:00,37,14,2599.19,3,5,5,13,VIP
17966,1098.43,5,2571,2011-11-02 10:26:00,2011-03-23 17:25:00,37,5,1098.43,3,4,4,11,Loyal
17967,112.27,1,73,2010-12-03 11:19:00,2010-12-03 11:19:00,371,1,112.27,1,2,1,4,Lost
17968,265.1,1,151,2010-12-01 12:23:00,2010-12-01 12:23:00,373,1,265.1,1,2,2,5,At Risk
17969,228.2,2,152,2011-06-26 13:00:00,2010-12-13 15:34:00,165,2,228.2,2,3,1,6,At Risk
17970,562.79,1,513,2011-05-12 20:03:00,2011-05-12 20:03:00,210,1,562.79,1,2,3,6,At Risk
17972,135.19,1,36,2011-04-12 12:16:00,2011-04-12 12:16:00,241,1,135.19,1,2,1,4,Lost
17973,337.04,1,176,2011-10-19 10:34:00,2011-10-19 10:34:00,51,1,337.04,3,2,2,7,Potential Loyal
17974,703.99,3,500,2011-11-15 11:37:00,2011-05-04 11:50:00,24,3,703.99,4,4,3,11,Loyal
17975,4483.26,13,1565,2011-11-24 13:27:00,2010-12-08 11:38:00,14,13,4483.26,4,5,5,14,VIP
17976,321.79,1,93,2010-12-02 13:49:00,2010-12-02 13:49:00,371,1,321.79,1,2,2,5,At Risk
17977,288.14,1,342,2011-11-10 13:28:00,2011-11-10 13:28:00,28,1,288.14,4,2,2,8,Potential Loyal
17978,300.91999999999996,1,499,2010-12-09 14:05:00,2010-12-09 14:05:00,364,1,300.91999999999996,1,2,2,5,At Risk
17979,732.41,4,383,2011-11-04 12:05:00,2011-03-25 11:34:00,35,4,732.41,3,4,3,10,Loyal
17980,811.45,3,682,2011-06-27 12:01:00,2010-12-15 15:50:00,165,3,811.45,2,4,3,9,Potential Loyal
17984,152.68,1,98,2011-07-17 15:59:00,2011-07-17 15:59:00,144,1,152.68,2,2,1,5,At Risk
17985,631.35,1,171,2011-11-17 14:24:00,2011-11-17 14:24:00,21,1,631.35,4,2,3,9,Potential Loyal
17986,20.8,1,10,2011-10-14 14:22:00,2011-10-14 14:22:00,55,1,20.8,3,2,1,6,At Risk
17987,198.57,1,261,2011-06-07 14:22:00,2011-06-07 14:22:00,184,1,198.57,1,2,1,4,Lost
17988,201.12,7,43,2011-11-28 11:00:00,2011-01-17 11:59:00,11,7,201.12,5,5,1,11,Loyal
17990,630.84,3,414,2011-04-17 11:44:00,2010-12-13 12:10:00,236,3,630.84,1,4,3,8,Potential Loyal
17991,93.35,2,25,2011-04-28 15:58:00,2011-04-27 16:39:00,224,2,93.35,1,3,1,5,At Risk
17994,674.89,4,495,2011-08-10 11:41:00,2011-02-22 11:02:00,121,4,674.89,2,4,3,9,Potential Loyal
17995,76.1,1,133,2011-03-03 12:30:00,2011-03-03 12:30:00,281,1,76.1,1,2,1,4,Lost
17997,1962.46,8,2273,2011-09-26 16:13:00,2011-06-28 17:28:00,73,8,1962.46,2,5,4,11,Loyal
17999,380.39,2,219,2011-11-02 15:56:00,2010-12-08 15:17:00,36,2,380.39,3,3,2,8,Potential Loyal
18001,415.13,2,362,2011-11-27 16:02:00,2011-09-14 11:21:00,11,2,415.13,5,3,2,10,Loyal
18004,157.92,1,75,2010-12-12 13:47:00,2010-12-12 13:47:00,361,1,157.92,1,2,1,4,Lost
18005,226.47,2,86,2011-12-06 11:51:00,2011-10-23 14:40:00,3,2,226.47,5,3,1,9,Potential Loyal
18006,444.68,1,220,2011-11-16 16:52:00,2011-11-16 16:52:00,22,1,444.68,4,2,2,8,Potential Loyal
18008,2116.19,9,1581,2011-09-30 15:17:00,2011-01-25 12:26:00,69,9,2116.19,3,5,5,13,VIP
18009,247.39,1,125,2011-04-18 13:36:00,2011-04-18 13:36:00,234,1,247.39,1,2,1,4,Lost
18010,174.8,1,60,2011-03-28 12:27:00,2011-03-28 12:27:00,256,1,174.8,1,2,1,4,Lost
18011,102.78999999999999,1,71,2010-12-01 17:35:00,2010-12-01 17:35:00,372,1,102.78999999999999,1,2,1,4,Lost
18013,187.29,2,285,2011-07-07 14:11:00,2011-07-07 14:08:00,154,2,187.29,2,3,1,6,At Risk
18014,162.22,1,66,2011-11-11 15:28:00,2011-11-11 15:28:00,27,1,162.22,4,2,1,7,Potential Loyal
18015,120.03,1,157,2011-12-05 14:49:00,2011-12-05 14:49:00,3,1,120.03,5,2,1,8,Potential Loyal
18016,1477.66,5,1027,2011-11-07 13:25:00,2010-12-10 17:14:00,31,5,1477.66,4,4,4,12,Loyal
18017,523.0,3,300,2011-09-19 16:15:00,2011-02-02 13:57:00,80,3,523.0,2,4,3,9,Potential Loyal
18018,122.14,2,55,2011-08-23 17:37:00,2011-05-24 13:22:00,107,2,122.14,2,3,1,6,At Risk
18019,38.45,1,7,2011-10-19 12:10:00,2011-10-19 12:10:00,51,1,38.45,3,2,1,6,At Risk
18022,612.72,1,703,2011-11-04 12:45:00,2011-11-04 12:45:00,35,1,612.72,3,2,3,8,Potential Loyal
18024,389.78,2,184,2011-07-10 12:40:00,2011-07-10 12:28:00,152,2,389.78,2,3,2,7,Potential Loyal
18027,115.31,1,78,2011-09-02 10:38:00,2011-09-02 10:38:00,98,1,115.31,2,2,1,5,At Risk
18030,230.64999999999998,2,67,2011-12-05 16:37:00,2011-10-28 13:55:00,3,2,230.64999999999998,5,3,1,9,Potential Loyal
18032,73.5,1,42,2011-01-09 15:32:00,2011-01-09 15:32:00,333,1,73.5,1,2,1,4,Lost
18033,93.82000000000001,1,252,2011-10-05 17:28:00,2011-10-05 17:28:00,64,1,93.82000000000001,3,2,1,6,At Risk
18034,418.68,2,559,2011-11-18 12:22:00,2011-11-18 12:08:00,21,2,418.68,4,3,2,9,Potential Loyal
18035,713.89,3,584,2011-11-04 12:39:00,2011-10-27 17:48:00,35,3,713.89,3,4,3,10,Loyal
18036,403.12,3,232,2011-11-07 14:40:00,2011-04-08 11:26:00,31,3,403.12,4,4,2,10,Loyal
18037,70.02,6,20,2011-07-08 13:39:00,2010-12-12 16:20:00,153,6,70.02,2,5,1,8,Potential Loyal
18040,357.20000000000005,2,148,2011-11-20 14:20:00,2011-04-08 08:27:00,18,2,357.20000000000005,4,3,2,9,Potential Loyal
18041,4097.37,21,3758,2011-11-28 11:39:00,2010-12-02 11:21:00,11,21,4097.37,5,5,5,15,VIP
18042,165.04999999999998,1,33,2011-10-17 11:49:00,2011-10-17 11:49:00,53,1,165.04999999999998,3,2,1,6,At Risk
18043,529.29,3,265,2011-11-15 12:48:00,2010-12-08 12:35:00,24,3,529.29,4,4,3,11,Loyal
18044,2088.6,10,1033,2011-12-05 14:26:00,2010-12-14 12:25:00,3,10,2088.6,5,5,5,15,VIP
18045,178.34,1,138,2011-10-25 13:07:00,2011-10-25 13:07:00,44,1,178.34,3,2,1,6,At Risk
18048,172.29000000000002,2,127,2011-05-20 14:58:00,2011-05-20 14:54:00,202,2,172.29000000000002,1,3,1,5,At Risk
18050,74.4,1,40,2010-12-15 14:25:00,2010-12-15 14:25:00,358,1,74.4,1,2,1,4,Lost
18053,300.02,1,302,2011-09-30 09:05:00,2011-09-30 09:05:00,70,1,300.02,3,2,2,7,Potential Loyal
18055,6761.34,10,2452,2011-12-02 14:25:00,2010-12-05 10:52:00,6,10,6761.34,5,5,5,15,VIP
18056,363.65,1,211,2011-02-24 14:27:00,2011-02-24 14:27:00,287,1,363.65,1,2,2,5,At Risk
18058,170.16,1,88,2011-11-30 08:38:00,2011-11-30 08:38:00,9,1,170.16,5,2,1,8,Potential Loyal
18059,306.46,3,258,2011-11-16 16:49:00,2011-10-03 09:30:00,22,3,306.46,4,4,2,10,Loyal
18061,2119.41,10,955,2011-11-18 11:20:00,2010-12-08 13:03:00,21,10,2119.41,4,5,5,14,VIP
18062,720.52,3,396,2011-06-19 14:47:00,2011-01-06 10:03:00,172,3,720.52,2,4,3,9,Potential Loyal
18064,814.0,2,384,2011-07-29 16:39:00,2011-04-18 15:08:00,132,2,814.0,2,3,3,8,Potential Loyal
18065,2392.83,14,1027,2011-12-04 10:30:00,2010-12-10 12:44:00,5,14,2392.83,5,5,5,15,VIP
18066,318.0,1,108,2011-09-25 15:30:00,2011-09-25 15:30:00,74,1,318.0,2,2,2,6,At Risk
18067,396.33,1,189,2011-10-30 15:58:00,2011-10-30 15:58:00,39,1,396.33,3,2,2,7,Potential Loyal
18068,101.69999999999999,1,6,2011-02-23 14:50:00,2011-02-23 14:50:00,288,1,101.69999999999999,1,2,1,4,Lost
18069,2009.24,5,1296,2011-11-13 16:03:00,2011-01-16 15:50:00,25,5,2009.24,4,4,4,12,Loyal
18071,453.0,2,260,2011-03-27 11:59:00,2010-12-09 10:33:00,257,2,453.0,1,3,2,6,At Risk
18072,247.44,1,288,2011-06-07 10:44:00,2011-06-07 10:44:00,185,1,247.44,1,2,1,4,Lost
18073,3859.82,12,3102,2011-08-17 14:02:00,2011-05-26 19:38:00,113,12,3859.82,2,5,5,12,Loyal
18074,489.6,1,190,2010-12-01 09:53:00,2010-12-01 09:53:00,373,1,489.6,1,2,3,6,At Risk
18075,2611.75,10,1464,2011-11-16 15:21:00,2010-12-14 10:48:00,22,10,2611.75,4,5,5,14,VIP
18077,2584.41,11,1839,2011-12-01 13:32:00,2010-12-08 10:21:00,7,11,2584.41,5,5,5,15,VIP
18078,336.13,2,145,2011-05-06 14:32:00,2011-03-25 15:08:00,216,2,336.13,1,3,2,6,At Risk
18079,3613.15,4,7347,2011-10-25 15:27:00,2011-04-15 12:14:00,44,4,3613.15,3,4,5,12,Loyal
18080,1231.5,2,642,2011-11-21 08:02:00,2011-04-11 10:10:00,18,2,1231.5,4,3,4,11,Loyal
18081,343.45,3,195,2011-11-03 16:30:00,2011-07-29 11:56:00,35,3,343.45,3,4,2,9,Potential Loyal
18082,680.84,1,608,2011-11-14 12:45:00,2011-11-14 12:45:00,25,1,680.84,4,2,3,9,Potential Loyal
18084,90.47999999999999,1,312,2011-11-23 13:57:00,2011-11-23 13:57:00,15,1,90.47999999999999,4,2,1,7,Potential Loyal
18085,689.95,2,265,2011-01-13 15:17:00,2010-12-01 12:08:00,329,2,689.95,1,3,3,7,Potential Loyal
18086,101.34,1,106,2011-03-10 13:34:00,2011-03-10 13:34:00,273,1,101.34,1,2,1,4,Lost
18087,4055.7199999999993,2,3907,2011-09-02 15:12:00,2011-02-22 10:43:00,97,2,4055.7199999999993,2,3,5,10,Loyal
18088,166.03,1,107,2011-10-09 13:41:00,2011-10-09 13:41:00,60,1,166.03,3,2,1,6,At Risk
18092,9068.26,11,4252,2011-12-07 13:14:00,2010-12-09 10:00:00,1,11,9068.26,5,5,5,15,VIP
18093,2106.52,4,1392,2011-09-07 15:43:00,2011-02-10 12:15:00,92,4,2106.52,2,4,5,11,Loyal
18094,3017.3,7,2518,2011-09-19 09:28:00,2011-02-21 08:50:00,81,7,3017.3,2,5,5,12,Loyal
18095,580.0500000000001,2,419,2011-01-31 12:50:00,2011-01-11 12:37:00,312,2,580.0500000000001,1,3,3,7,Potential Loyal
18096,849.06,3,788,2011-11-28 12:44:00,2011-10-07 11:55:00,11,3,849.06,5,4,3,12,Loyal
18097,2662.4,6,1662,2011-12-02 11:16:00,2010-12-20 14:49:00,7,6,2662.4,5,5,5,15,VIP
18099,168.31,1,149,2011-08-04 15:52:00,2011-08-04 15:52:00,126,1,168.31,2,2,1,5,At Risk
18101,222.4,2,87,2011-11-28 13:37:00,2011-07-19 13:05:00,10,2,222.4,5,3,1,9,Potential Loyal
18102,259657.3,60,64124,2011-12-09 11:50:00,2010-12-07 16:42:00,0,60,259657.3,5,5,5,15,VIP
18104,754.64,1,362,2011-11-02 14:07:00,2011-11-02 14:07:00,36,1,754.64,3,2,3,8,Potential Loyal
18105,113.48000000000002,1,46,2011-11-02 12:04:00,2011-11-02 12:04:00,37,1,113.48000000000002,3,2,1,6,At Risk
18106,421.9,1,126,2011-01-14 12:23:00,2011-01-14 12:23:00,329,1,421.9,1,2,2,5,At Risk
18108,271.0,1,84,2011-03-30 13:56:00,2011-03-30 13:56:00,253,1,271.0,1,2,2,5,At Risk
18109,8004.92,26,4230,2011-12-08 11:36:00,2010-12-05 10:58:00,1,26,8004.92,5,5,5,15,VIP
18110,198.8,1,72,2011-11-20 12:34:00,2011-11-20 12:34:00,19,1,198.8,4,2,1,7,Potential Loyal
18112,352.69,2,255,2011-11-27 14:43:00,2011-06-26 13:56:00,11,2,352.69,5,3,2,10,Loyal
18113,76.32000000000001,1,72,2010-12-06 12:31:00,2010-12-06 12:31:00,368,1,76.32000000000001,1,2,1,4,Lost
18114,220.1,1,55,2011-02-22 13:20:00,2011-02-22 13:20:00,289,1,220.1,1,2,1,4,Lost
18116,1403.1100000000001,8,837,2011-10-03 11:00:00,2010-12-10 12:14:00,67,8,1403.1100000000001,3,5,4,12,Loyal
18117,315.65,1,605,2011-11-14 12:47:00,2011-11-14 12:47:00,25,1,315.65,4,2,2,8,Potential Loyal
18118,5625.08,26,2865,2011-11-29 11:32:00,2010-12-05 12:13:00,10,26,5625.08,5,5,5,15,VIP
18119,180.7,1,124,2010-12-07 11:59:00,2010-12-07 11:59:00,367,1,180.7,1,2,1,4,Lost
18120,111.15,1,31,2011-05-09 13:45:00,2011-05-09 13:45:00,213,1,111.15,1,2,1,4,Lost
18121,653.3,2,438,2011-07-13 12:53:00,2011-07-08 12:14:00,148,2,653.3,2,3,3,8,Potential Loyal
18122,1793.06,6,1225,2011-12-01 13:08:00,2011-07-12 11:37:00,7,6,1793.06,5,5,4,14,VIP
18123,574.4399999999999,2,582,2011-11-15 14:23:00,2011-11-08 13:31:00,23,2,574.4399999999999,4,3,3,10,Loyal
18125,1131.75,4,800,2011-11-10 12:29:00,2011-01-27 15:02:00,29,4,1131.75,4,4,4,12,Loyal
18126,200.92000000000002,1,135,2011-10-10 12:19:00,2011-10-10 12:19:00,60,1,200.92000000000002,3,2,1,6,At Risk
18127,347.08,3,187,2011-11-20 14:05:00,2011-07-29 10:06:00,18,3,347.08,4,4,2,10,Loyal
18129,112.55000000000001,1,48,2011-04-10 14:16:00,2011-04-10 14:16:00,242,1,112.55000000000001,1,2,1,4,Lost
18130,1059.39,3,824,2011-11-24 14:40:00,2011-10-13 15:58:00,14,3,1059.39,4,4,4,12,Loyal
18133,931.4999999999999,1,1350,2011-05-11 14:14:00,2011-05-11 14:14:00,211,1,931.4999999999999,1,2,3,6,At Risk
18135,681.9100000000001,5,349,2011-11-10 19:32:00,2011-06-02 14:04:00,28,5,681.9100000000001,4,4,3,11,Loyal
18136,784.33,3,379,2011-10-07 15:40:00,2011-01-24 12:08:00,62,3,784.33,3,4,3,10,Loyal
18138,152.65,1,38,2011-02-17 14:51:00,2011-02-17 14:51:00,294,1,152.65,1,2,1,4,Lost
18139,8438.34,6,5557,2011-11-22 10:44:00,2011-11-21 14:06:00,17,6,8438.34,4,5,5,14,VIP
18142,1019.52,2,1276,2011-07-05 13:19:00,2011-05-08 12:31:00,156,2,1019.52,2,3,4,9,Potential Loyal
18143,1000.16,2,570,2011-08-15 12:07:00,2011-07-21 10:44:00,116,2,1000.16,2,3,4,9,Potential Loyal
18144,2888.75,12,1343,2011-12-02 12:46:00,2010-12-01 13:45:00,7,12,2888.75,5,5,5,15,VIP
18145,2861.55,4,2625,2011-11-27 11:22:00,2011-01-31 12:10:00,12,4,2861.55,5,4,5,14,VIP
18146,160.35000000000002,2,153,2011-07-22 12:08:00,2011-05-03 16:35:00,140,2,160.35000000000002,2,3,1,6,At Risk
18147,179.33999999999997,2,203,2011-10-25 11:46:00,2011-08-23 12:22:00,45,2,179.33999999999997,3,3,1,7,Potential Loyal
18149,612.0799999999999,3,310,2011-10-20 12:04:00,2011-03-11 12:44:00,50,3,612.0799999999999,3,4,3,10,Loyal
18150,566.58,3,332,2011-11-07 16:49:00,2011-05-22 10:47:00,31,3,566.58,4,4,3,11,Loyal
18151,653.35,2,355,2011-07-28 11:35:00,2011-02-23 08:29:00,134,2,653.35,2,3,3,8,Potential Loyal
18154,399.19,2,255,2011-12-06 16:41:00,2011-10-27 10:40:00,2,2,399.19,5,3,2,10,Loyal
18155,371.62,3,266,2011-09-25 13:32:00,2011-02-21 10:36:00,74,3,371.62,2,4,2,8,Potential Loyal
18156,675.64,2,283,2011-11-27 12:24:00,2010-12-05 12:29:00,12,2,675.64,5,3,3,11,Loyal
