CustomerID,TotalSpent,TotalOrders,TotalQuantity,LastPurchase,FirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AverageOrderValue,CustomerLifetime,Churn
17954,2314.13,12,2221,2011-12-04 14:15:00,2010-12-03 14:18:00,4,12,2314.13,5,5,5,15,VIP,192.84416666666667,365,0
17955,557.3,4,273,2011-05-25 12:00:00,2011-05-04 12:29:00,198,4,557.3,1,4,3,8,Potential Loyal,139.325,20,1
17956,12.75,1,1,2011-04-04 13:47:00,2011-04-04 13:47:00,248,1,12.75,1,2,1,4,Lost,12.75,0,1
17957,111.68,1,287,2011-10-04 14:58:00,2011-10-04 14:58:00,65,1,111.68,3,2,1,6,At Risk,111.68,0,0
17958,508.4599999999999,1,84,2011-08-15 12:19:00,2011-08-15 12:19:00,116,1,508.4599999999999,2,2,3,7,Potential Loyal,508.4599999999999,0,1
17960,73.78,1,41,2011-06-21 14:15:00,2011-06-21 14:15:00,170,1,73.78,2,2,1,5,At Risk,73.78,0,1
17961,1296.44,39,560,2011-11-18 16:55:00,2010-12-02 19:18:00,20,39,1296.44,4,5,4,13,VIP,33.242051282051285,350,0
17962,102.41,1,127,2011-07-20 14:16:00,2011-07-20 14:16:00,141,1,102.41,2,2,1,5,At Risk,102.41,0,1
17964,463.21,2,294,2011-11-08 10:44:00,2010-12-02 13:32:00,31,2,463.21,4,3,2,9,Potential Loyal,231.605,340,0
17965,2599.19,14,1532,2011-11-02 09:31:00,2010-12-05 15:54:00,37,14,2599.19,3,5,5,13,VIP,185.65642857142856,331,0
17966,1098.43,5,2571,2011-11-02 10:26:00,2011-03-23 17:25:00,37,5,1098.43,3,4,4,11,Loyal,219.686,223,0
17967,112.27,1,73,2010-12-03 11:19:00,2010-12-03 11:19:00,371,1,112.27,1,2,1,4,Lost,112.27,0,1
17968,265.1,1,151,2010-12-01 12:23:00,2010-12-01 12:23:00,373,1,265.1,1,2,2,5,At Risk,265.1,0,1
17969,228.2,2,152,2011-06-26 13:00:00,2010-12-13 15:34:00,165,2,228.2,2,3,1,6,At Risk,114.1,194,1
17970,562.79,1,513,2011-05-12 20:03:00,2011-05-12 20:03:00,210,1,562.79,1,2,3,6,At Risk,562.79,0,1
17972,135.19,1,36,2011-04-12 12:16:00,2011-04-12 12:16:00,241,1,135.19,1,2,1,4,Lost,135.19,0,1
17973,337.04,1,176,2011-10-19 10:34:00,2011-10-19 10:34:00,51,1,337.04,3,2,2,7,Potential Loyal,337.04,0,0
17974,703.99,3,500,2011-11-15 11:37:00,2011-05-04 11:50:00,24,3,703.99,4,4,3,11,Loyal,234.66333333333333,194,0
17975,4483.26,13,1565,2011-11-24 13:27:00,2010-12-08 11:38:00,14,13,4483.26,4,5,5,14,VIP,344.86615384615385,351,0
17976,321.79,1,93,2010-12-02 13:49:00,2010-12-02 13:49:00,371,1,321.79,1,2,2,5,At Risk,321.79,0,1
17977,288.14,1,342,2011-11-10 13:28:00,2011-11-10 13:28:00,28,1,288.14,4,2,2,8,Potential Loyal,288.14,0,0
17978,300.91999999999996,1,499,2010-12-09 14:05:00,2010-12-09 14:05:00,364,1,300.91999999999996,1,2,2,5,At Risk,300.91999999999996,0,1
17979,732.41,4,383,2011-11-04 12:05:00,2011-03-25 11:34:00,35,4,732.41,3,4,3,10,Loyal,183.1025,224,0
17980,811.45,3,682,2011-06-27 12:01:00,2010-12-15 15:50:00,165,3,811.45,2,4,3,9,Potential Loyal,270.48333333333335,193,1
17984,152.68,1,98,2011-07-17 15:59:00,2011-07-17 15:59:00,144,1,152.68,2,2,1,5,At Risk,152.68,0,1
17985,631.35,1,171,2011-11-17 14:24:00,2011-11-17 14:24:00,21,1,631.35,4,2,3,9,Potential Loyal,631.35,0,0
17986,20.8,1,10,2011-10-14 14:22:00,2011-10-14 14:22:00,55,1,20.8,3,2,1,6,At Risk,20.8,0,0
17987,198.57,1,261,2011-06-07 14:22:00,2011-06-07 14:22:00,184,1,198.57,1,2,1,4,Lost,198.57,0,1
17988,201.12,7,43,2011-11-28 11:00:00,2011-01-17 11:59:00,11,7,201.12,5,5,1,11,Loyal,28.731428571428573,314,0
17990,630.84,3,414,2011-04-17 11:44:00,2010-12-13 12:10:00,236,3,630.84,1,4,3,8,Potential Loyal,210.28,124,1
17991,93.35,2,25,2011-04-28 15:58:00,2011-04-27 16:39:00,224,2,93.35,1,3,1,5,At Risk,46.675,0,1
17994,674.89,4,495,2011-08-10 11:41:00,2011-02-22 11:02:00,121,4,674.89,2,4,3,9,Potential Loyal,168.7225,169,1
17995,76.1,1,133,2011-03-03 12:30:00,2011-03-03 12:30:00,281,1,76.1,1,2,1,4,Lost,76.1,0,1
17997,1962.46,8,2273,2011-09-26 16:13:00,2011-06-28 17:28:00,73,8,1962.46,2,5,4,11,Loyal,245.3075,89,0
17999,380.39,2,219,2011-11-02 15:56:00,2010-12-08 15:17:00,36,2,380.39,3,3,2,8,Potential Loyal,190.195,329,0
18001,415.13,2,362,2011-11-27 16:02:00,2011-09-14 11:21:00,11,2,415.13,5,3,2,10,Loyal,207.565,74,0
18004,157.92,1,75,2010-12-12 13:47:00,2010-12-12 13:47:00,361,1,157.92,1,2,1,4,Lost,157.92,0,1
18005,226.47,2,86,2011-12-06 11:51:00,2011-10-23 14:40:00,3,2,226.47,5,3,1,9,Potential Loyal,113.235,43,0
18006,444.68,1,220,2011-11-16 16:52:00,2011-11-16 16:52:00,22,1,444.68,4,2,2,8,Potential Loyal,444.68,0,0
18008,2116.19,9,1581,2011-09-30 15:17:00,2011-01-25 12:26:00,69,9,2116.19,3,5,5,13,VIP,235.13222222222223,248,0
18009,247.39,1,125,2011-04-18 13:36:00,2011-04-18 13:36:00,234,1,247.39,1,2,1,4,Lost,247.39,0,1
18010,174.8,1,60,2011-03-28 12:27:00,2011-03-28 12:27:00,256,1,174.8,1,2,1,4,Lost,174.8,0,1
18011,102.78999999999999,1,71,2010-12-01 17:35:00,2010-12-01 17:35:00,372,1,102.78999999999999,1,2,1,4,Lost,102.78999999999999,0,1
18013,187.29,2,285,2011-07-07 14:11:00,2011-07-07 14:08:00,154,2,187.29,2,3,1,6,At Risk,93.645,0,1
18014,162.22,1,66,2011-11-11 15:28:00,2011-11-11 15:28:00,27,1,162.22,4,2,1,7,Potential Loyal,162.22,0,0
18015,120.03,1,157,2011-12-05 14:49:00,2011-12-05 14:49:00,3,1,120.03,5,2,1,8,Potential Loyal,120.03,0,0
18016,1477.66,5,1027,2011-11-07 13:25:00,2010-12-10 17:14:00,31,5,1477.66,4,4,4,12,Loyal,295.53200000000004,331,0
18017,523.0,3,300,2011-09-19 16:15:00,2011-02-02 13:57:00,80,3,523.0,2,4,3,9,Potential Loyal,174.33333333333334,229,0
18018,122.14,2,55,2011-08-23 17:37:00,2011-05-24 13:22:00,107,2,122.14,2,3,1,6,At Risk,61.07,91,1
18019,38.45,1,7,2011-10-19 12:10:00,2011-10-19 12:10:00,51,1,38.45,3,2,1,6,At Risk,38.45,0,0
18022,612.72,1,703,2011-11-04 12:45:00,2011-11-04 12:45:00,35,1,612.72,3,2,3,8,Potential Loyal,612.72,0,0
18024,389.78,2,184,2011-07-10 12:40:00,2011-07-10 12:28:00,152,2,389.78,2,3,2,7,Potential Loyal,194.89,0,1
18027,115.31,1,78,2011-09-02 10:38:00,2011-09-02 10:38:00,98,1,115.31,2,2,1,5,At Risk,115.31,0,1
18030,230.64999999999998,2,67,2011-12-05 16:37:00,2011-10-28 13:55:00,3,2,230.64999999999998,5,3,1,9,Potential Loyal,115.32499999999999,38,0
18032,73.5,1,42,2011-01-09 15:32:00,2011-01-09 15:32:00,333,1,73.5,1,2,1,4,Lost,73.5,0,1
18033,93.82000000000001,1,252,2011-10-05 17:28:00,2011-10-05 17:28:00,64,1,93.82000000000001,3,2,1,6,At Risk,93.82000000000001,0,0
18034,418.68,2,559,2011-11-18 12:22:00,2011-11-18 12:08:00,21,2,418.68,4,3,2,9,Potential Loyal,209.34,0,0
18035,713.89,3,584,2011-11-04 12:39:00,2011-10-27 17:48:00,35,3,713.89,3,4,3,10,Loyal,237.96333333333334,7,0
18036,403.12,3,232,2011-11-07 14:40:00,2011-04-08 11:26:00,31,3,403.12,4,4,2,10,Loyal,134.37333333333333,213,0
18037,70.02,6,20,2011-07-08 13:39:00,2010-12-12 16:20:00,153,6,70.02,2,5,1,8,Potential Loyal,11.67,207,1
18040,357.20000000000005,2,148,2011-11-20 14:20:00,2011-04-08 08:27:00,18,2,357.20000000000005,4,3,2,9,Potential Loyal,178.60000000000002,226,0
18041,4097.37,21,3758,2011-11-28 11:39:00,2010-12-02 11:21:00,11,21,4097.37,5,5,5,15,VIP,195.11285714285714,361,0
18042,165.04999999999998,1,33,2011-10-17 11:49:00,2011-10-17 11:49:00,53,1,165.04999999999998,3,2,1,6,At Risk,165.04999999999998,0,0
18043,529.29,3,265,2011-11-15 12:48:00,2010-12-08 12:35:00,24,3,529.29,4,4,3,11,Loyal,176.42999999999998,342,0
18044,2088.6,10,1033,2011-12-05 14:26:00,2010-12-14 12:25:00,3,10,2088.6,5,5,5,15,VIP,208.85999999999999,356,0
18045,178.34,1,138,2011-10-25 13:07:00,2011-10-25 13:07:00,44,1,178.34,3,2,1,6,At Risk,178.34,0,0
18048,172.29000000000002,2,127,2011-05-20 14:58:00,2011-05-20 14:54:00,202,2,172.29000000000002,1,3,1,5,At Risk,86.14500000000001,0,1
18050,74.4,1,40,2010-12-15 14:25:00,2010-12-15 14:25:00,358,1,74.4,1,2,1,4,Lost,74.4,0,1
18053,300.02,1,302,2011-09-30 09:05:00,2011-09-30 09:05:00,70,1,300.02,3,2,2,7,Potential Loyal,300.02,0,0
18055,6761.34,10,2452,2011-12-02 14:25:00,2010-12-05 10:52:00,6,10,6761.34,5,5,5,15,VIP,676.134,362,0
18056,363.65,1,211,2011-02-24 14:27:00,2011-02-24 14:27:00,287,1,363.65,1,2,2,5,At Risk,363.65,0,1
18058,170.16,1,88,2011-11-30 08:38:00,2011-11-30 08:38:00,9,1,170.16,5,2,1,8,Potential Loyal,170.16,0,0
18059,306.46,3,258,2011-11-16 16:49:00,2011-10-03 09:30:00,22,3,306.46,4,4,2,10,Loyal,102.15333333333332,44,0
18061,2119.41,10,955,2011-11-18 11:20:00,2010-12-08 13:03:00,21,10,2119.41,4,5,5,14,VIP,211.94099999999997,344,0
18062,720.52,3,396,2011-06-19 14:47:00,2011-01-06 10:03:00,172,3,720.52,2,4,3,9,Potential Loyal,240.17333333333332,164,1
18064,814.0,2,384,2011-07-29 16:39:00,2011-04-18 15:08:00,132,2,814.0,2,3,3,8,Potential Loyal,407.0,102,1
18065,2392.83,14,1027,2011-12-04 10:30:00,2010-12-10 12:44:00,5,14,2392.83,5,5,5,15,VIP,170.91642857142855,358,0
18066,318.0,1,108,2011-09-25 15:30:00,2011-09-25 15:30:00,74,1,318.0,2,2,2,6,At Risk,318.0,0,0
18067,396.33,1,189,2011-10-30 15:58:00,2011-10-30 15:58:00,39,1,396.33,3,2,2,7,Potential Loyal,396.33,0,0
18068,101.69999999999999,1,6,2011-02-23 14:50:00,2011-02-23 14:50:00,288,1,101.69999999999999,1,2,1,4,Lost,101.69999999999999,0,1
18069,2009.24,5,1296,2011-11-13 16:03:00,2011-01-16 15:50:00,25,5,2009.24,4,4,4,12,Loyal,401.848,301,0
18071,453.0,2,260,2011-03-27 11:59:00,2010-12-09 10:33:00,257,2,453.0,1,3,2,6,At Risk,226.5,108,1
18072,247.44,1,288,2011-06-07 10:44:00,2011-06-07 10:44:00,185,1,247.44,1,2,1,4,Lost,247.44,0,1
18073,3859.82,12,3102,2011-08-17 14:02:00,2011-05-26 19:38:00,113,12,3859.82,2,5,5,12,Loyal,321.6516666666667,82,1
18074,489.6,1,190,2010-12-01 09:53:00,2010-12-01 09:53:00,373,1,489.6,1,2,3,6,At Risk,489.6,0,1
18075,2611.75,10,1464,2011-11-16 15:21:00,2010-12-14 10:48:00,22,10,2611.75,4,5,5,14,VIP,261.175,337,0
18077,2584.41,11,1839,2011-12-01 13:32:00,2010-12-08 10:21:00,7,11,2584.41,5,5,5,15,VIP,234.94636363636363,358,0
18078,336.13,2,145,2011-05-06 14:32:00,2011-03-25 15:08:00,216,2,336.13,1,3,2,6,At Risk,168.065,41,1
18079,3613.15,4,7347,2011-10-25 15:27:00,2011-04-15 12:14:00,44,4,3613.15,3,4,5,12,Loyal,903.2875,193,0
18080,1231.5,2,642,2011-11-21 08:02:00,2011-04-11 10:10:00,18,2,1231.5,4,3,4,11,Loyal,615.75,223,0
18081,343.45,3,195,2011-11-03 16:30:00,2011-07-29 11:56:00,35,3,343.45,3,4,2,9,Potential Loyal,114.48333333333333,97,0
18082,680.84,1,608,2011-11-14 12:45:00,2011-11-14 12:45:00,25,1,680.84,4,2,3,9,Potential Loyal,680.84,0,0
18084,90.47999999999999,1,312,2011-11-23 13:57:00,2011-11-23 13:57:00,15,1,90.47999999999999,4,2,1,7,Potential Loyal,90.47999999999999,0,0
18085,689.95,2,265,2011-01-13 15:17:00,2010-12-01 12:08:00,329,2,689.95,1,3,3,7,Potential Loyal,344.975,43,1
18086,101.34,1,106,2011-03-10 13:34:00,2011-03-10 13:34:00,273,1,101.34,1,2,1,4,Lost,101.34,0,1
18087,4055.7199999999993,2,3907,2011-09-02 15:12:00,2011-02-22 10:43:00,97,2,4055.7199999999993,2,3,5,10,Loyal,2027.8599999999997,192,1
18088,166.03,1,107,2011-10-09 13:41:00,2011-10-09 13:41:00,60,1,166.03,3,2,1,6,At Risk,166.03,0,0
18092,9068.26,11,4252,2011-12-07 13:14:00,2010-12-09 10:00:00,1,11,9068.26,5,5,5,15,VIP,824.3872727272727,363,0
18093,2106.52,4,1392,2011-09-07 15:43:00,2011-02-10 12:15:00,92,4,2106.52,2,4,5,11,Loyal,526.63,209,1
18094,3017.3,7,2518,2011-09-19 09:28:00,2011-02-21 08:50:00,81,7,3017.3,2,5,5,12,Loyal,431.04285714285714,210,0
18095,580.0500000000001,2,419,2011-01-31 12:50:00,2011-01-11 12:37:00,312,2,580.0500000000001,1,3,3,7,Potential Loyal,290.02500000000003,20,1
18096,849.06,3,788,2011-11-28 12:44:00,2011-10-07 11:55:00,11,3,849.06,5,4,3,12,Loyal,283.02,52,0
18097,2662.4,6,1662,2011-12-02 11:16:00,2010-12-20 14:49:00,7,6,2662.4,5,5,5,15,VIP,443.73333333333335,346,0
18099,168.31,1,149,2011-08-04 15:52:00,2011-08-04 15:52:00,126,1,168.31,2,2,1,5,At Risk,168.31,0,1
18101,222.4,2,87,2011-11-28 13:37:00,2011-07-19 13:05:00,10,2,222.4,5,3,1,9,Potential Loyal,111.2,132,0
18102,259657.3,60,64124,2011-12-09 11:50:00,2010-12-07 16:42:00,0,60,259657.3,5,5,5,15,VIP,4327.621666666667,366,0
18104,754.64,1,362,2011-11-02 14:07:00,2011-11-02 14:07:00,36,1,754.64,3,2,3,8,Potential Loyal,754.64,0,0
18105,113.48000000000002,1,46,2011-11-02 12:04:00,2011-11-02 12:04:00,37,1,113.48000000000002,3,2,1,6,At Risk,113.48000000000002,0,0
18106,421.9,1,126,2011-01-14 12:23:00,2011-01-14 12:23:00,329,1,421.9,1,2,2,5,At Risk,421.9,0,1
18108,271.0,1,84,2011-03-30 13:56:00,2011-03-30 13:56:00,253,1,271.0,1,2,2,5,At Risk,271.0,0,1
18109,8004.92,26,4230,2011-12-08 11:36:00,2010-12-05 10:58:00,1,26,8004.92,5,5,5,15,VIP,307.88153846153847,368,0
18110,198.8,1,72,2011-11-20 12:34:00,2011-11-20 12:34:00,19,1,198.8,4,2,1,7,Potential Loyal,198.8,0,0
18112,352.69,2,255,2011-11-27 14:43:00,2011-06-26 13:56:00,11,2,352.69,5,3,2,10,Loyal,176.345,154,0
18113,76.32000000000001,1,72,2010-12-06 12:31:00,2010-12-06 12:31:00,368,1,76.32000000000001,1,2,1,4,Lost,76.32000000000001,0,1
18114,220.1,1,55,2011-02-22 13:20:00,2011-02-22 13:20:00,289,1,220.1,1,2,1,4,Lost,220.1,0,1
18116,1403.1100000000001,8,837,2011-10-03 11:00:00,2010-12-10 12:14:00,67,8,1403.1100000000001,3,5,4,12,Loyal,175.38875000000002,296,0
18117,315.65,1,605,2011-11-14 12:47:00,2011-11-14 12:47:00,25,1,315.65,4,2,2,8,Potential Loyal,315.65,0,0
18118,5625.08,26,2865,2011-11-29 11:32:00,2010-12-05 12:13:00,10,26,5625.08,5,5,5,15,VIP,216.34923076923076,358,0
18119,180.7,1,124,2010-12-07 11:59:00,2010-12-07 11:59:00,367,1,180.7,1,2,1,4,Lost,180.7,0,1
18120,111.15,1,31,2011-05-09 13:45:00,2011-05-09 13:45:00,213,1,111.15,1,2,1,4,Lost,111.15,0,1
18121,653.3,2,438,2011-07-13 12:53:00,2011-07-08 12:14:00,148,2,653.3,2,3,3,8,Potential Loyal,326.65,5,1
18122,1793.06,6,1225,2011-12-01 13:08:00,2011-07-12 11:37:00,7,6,1793.06,5,5,4,14,VIP,298.8433333333333,142,0
18123,574.4399999999999,2,582,2011-11-15 14:23:00,2011-11-08 13:31:00,23,2,574.4399999999999,4,3,3,10,Loyal,287.21999999999997,7,0
18125,1131.75,4,800,2011-11-10 12:29:00,2011-01-27 15:02:00,29,4,1131.75,4,4,4,12,Loyal,282.9375,286,0
18126,200.92000000000002,1,135,2011-10-10 12:19:00,2011-10-10 12:19:00,60,1,200.92000000000002,3,2,1,6,At Risk,200.92000000000002,0,0
18127,347.08,3,187,2011-11-20 14:05:00,2011-07-29 10:06:00,18,3,347.08,4,4,2,10,Loyal,115.69333333333333,114,0
18129,112.55000000000001,1,48,2011-04-10 14:16:00,2011-04-10 14:16:00,242,1,112.55000000000001,1,2,1,4,Lost,112.55000000000001,0,1
18130,1059.39,3,824,2011-11-24 14:40:00,2011-10-13 15:58:00,14,3,1059.39,4,4,4,12,Loyal,353.13000000000005,41,0
18133,931.4999999999999,1,1350,2011-05-11 14:14:00,2011-05-11 14:14:00,211,1,931.4999999999999,1,2,3,6,At Risk,931.4999999999999,0,1
18135,681.9100000000001,5,349,2011-11-10 19:32:00,2011-06-02 14:04:00,28,5,681.9100000000001,4,4,3,11,Loyal,136.382,161,0
18136,784.33,3,379,2011-10-07 15:40:00,2011-01-24 12:08:00,62,3,784.33,3,4,3,10,Loyal,261.4433333333333,256,0
18138,152.65,1,38,2011-02-17 14:51:00,2011-02-17 14:51:00,294,1,152.65,1,2,1,4,Lost,152.65,0,1
18139,8438.34,6,5557,2011-11-22 10:44:00,2011-11-21 14:06:00,17,6,8438.34,4,5,5,14,VIP,1406.39,0,0
18142,1019.52,2,1276,2011-07-05 13:19:00,2011-05-08 12:31:00,156,2,1019.52,2,3,4,9,Potential Loyal,509.76,58,1
18143,1000.16,2,570,2011-08-15 12:07:00,2011-07-21 10:44:00,116,2,1000.16,2,3,4,9,Potential Loyal,500.08,25,1
18144,2888.75,12,1343,2011-12-02 12:46:00,2010-12-01 13:45:00,7,12,2888.75,5,5,5,15,VIP,240.72916666666666,365,0
18145,2861.55,4,2625,2011-11-27 11:22:00,2011-01-31 12:10:00,12,4,2861.55,5,4,5,14,VIP,715.3875,299,0
18146,160.35000000000002,2,153,2011-07-22 12:08:00,2011-05-03 16:35:00,140,2,160.35000000000002,2,3,1,6,At Risk,80.17500000000001,79,1
18147,179.33999999999997,2,203,2011-10-25 11:46:00,2011-08-23 12:22:00,45,2,179.33999999999997,3,3,1,7,Potential Loyal,89.66999999999999,62,0
18149,612.0799999999999,3,310,2011-10-20 12:04:00,2011-03-11 12:44:00,50,3,612.0799999999999,3,4,3,10,Loyal,204.02666666666664,222,0
18150,566.58,3,332,2011-11-07 16:49:00,2011-05-22 10:47:00,31,3,566.58,4,4,3,11,Loyal,188.86,169,0
18151,653.35,2,355,2011-07-28 11:35:00,2011-02-23 08:29:00,134,2,653.35,2,3,3,8,Potential Loyal,326.675,155,1
18154,399.19,2,255,2011-12-06 16:41:00,2011-10-27 10:40:00,2,2,399.19,5,3,2,10,Loyal,199.595,40,0
18155,371.62,3,266,2011-09-25 13:32:00,2011-02-21 10:36:00,74,3,371.62,2,4,2,8,Potential Loyal,123.87333333333333,216,0
18156,675.64,2,283,2011-11-27 12:24:00,2010-12-05 12:29:00,12,2,675.64,5,3,3,11,Loyal,337.82,356,0
18158,453.4,2,354,2011-11-30 16:19:00,2011-09-12 09:03:00,8,2,453.4,5,3,2,10,Loyal,226.7,79,0
18159,530.15,1,139,2011-02-11 14:26:00,2011-02-11 14:26:00,300,1,530.15,1,2,3,6,At Risk,530.15,0,1
18160,638.0600000000001,2,294,2011-10-13 15:50:00,2011-05-23 13:41:00,56,2,638.0600000000001,3,3,3,9,Potential Loyal,319.03000000000003,143,0
18161,1618.69,5,812,2011-11-24 16:40:00,2011-01-24 11:56:00,14,5,1618.69,4,4,4,12,Loyal,323.738,304,0
18164,399.65000000000003,1,184,2011-11-02 12:56:00,2011-11-02 12:56:00,36,1,399.65000000000003,3,2,2,7,Potential Loyal,399.65000000000003,0,0
18165,302.46000000000004,1,254,2011-06-15 13:23:00,2011-06-15 13:23:00,176,1,302.46000000000004,2,2,2,6,At Risk,302.46000000000004,0,1
18167,1384.8600000000001,3,382,2011-11-16 15:56:00,2011-08-26 11:40:00,22,3,1384.8600000000001,4,4,4,12,Loyal,461.62000000000006,82,0
18168,1160.04,6,592,2011-06-16 19:21:00,2010-12-02 18:08:00,175,6,1160.04,2,5,4,11,Loyal,193.34,196,1
18169,202.65,1,61,2011-10-10 12:18:00,2011-10-10 12:18:00,60,1,202.65,3,2,1,6,At Risk,202.65,0,0
18170,980.31,3,409,2011-11-06 14:35:00,2011-05-06 15:13:00,32,3,980.31,4,4,4,12,Loyal,326.77,183,0
18171,1231.31,5,481,2011-10-12 09:13:00,2011-01-10 09:55:00,58,5,1231.31,3,4,4,11,Loyal,246.262,274,0
18172,7561.68,20,3184,2011-11-25 11:12:00,2011-02-23 10:44:00,14,20,7561.68,4,5,5,14,VIP,378.084,275,0
18173,2106.84,4,1220,2011-09-14 11:26:00,2011-03-10 11:56:00,86,4,2106.84,2,4,5,11,Loyal,526.71,187,0
18174,104.0,1,50,2011-12-02 16:56:00,2011-12-02 16:56:00,6,1,104.0,5,2,1,8,Potential Loyal,104.0,0,0
18176,476.35,1,283,2010-12-16 15:45:00,2010-12-16 15:45:00,357,1,476.35,1,2,2,5,At Risk,476.35,0,1
18177,1340.8700000000001,6,709,2011-11-08 14:44:00,2011-03-29 08:46:00,30,6,1340.8700000000001,4,5,4,13,VIP,223.47833333333335,224,0
18178,1590.81,4,983,2011-08-03 09:30:00,2010-12-10 12:42:00,128,4,1590.81,2,4,4,10,Loyal,397.7025,235,1
18179,1793.17,6,1360,2011-11-30 16:23:00,2011-01-07 14:22:00,8,6,1793.17,5,5,4,14,VIP,298.8616666666667,327,0
18180,1843.75,6,1721,2011-12-05 08:39:00,2011-07-20 08:59:00,4,6,1843.75,5,5,4,14,VIP,307.2916666666667,137,0
18181,366.85,1,133,2011-11-15 15:08:00,2011-11-15 15:08:00,23,1,366.85,4,2,2,8,Potential Loyal,366.85,0,0
18183,632.07,2,371,2011-04-26 15:26:00,2011-03-10 10:08:00,226,2,632.07,1,3,3,7,Potential Loyal,316.035,47,1
18184,49.8,1,60,2011-11-24 15:28:00,2011-11-24 15:28:00,14,1,49.8,4,2,1,7,Potential Loyal,49.8,0,0
18185,304.25,1,183,2011-04-04 13:42:00,2011-04-04 13:42:00,248,1,304.25,1,2,2,5,At Risk,304.25,0,1
18188,2001.04,3,1168,2011-11-24 16:46:00,2011-02-22 14:43:00,14,3,2001.04,4,4,4,12,Loyal,667.0133333333333,275,0
18189,1090.24,2,566,2011-09-23 12:40:00,2011-03-17 09:49:00,77,2,1090.24,2,3,4,9,Potential Loyal,545.12,190,0
18190,284.46000000000004,2,140,2011-05-31 14:48:00,2011-01-13 10:35:00,191,2,284.46000000000004,1,3,2,6,At Risk,142.23000000000002,138,1
18191,207.79999999999998,1,140,2011-03-23 12:08:00,2011-03-23 12:08:00,261,1,207.79999999999998,1,2,1,4,Lost,207.79999999999998,0,1
18192,957.97,1,339,2011-09-29 09:53:00,2011-09-29 09:53:00,71,1,957.97,3,2,4,9,Potential Loyal,957.97,0,0
18193,243.76,1,124,2011-06-27 13:58:00,2011-06-27 13:58:00,164,1,243.76,2,2,1,5,At Risk,243.76,0,1
18194,973.8399999999999,1,632,2011-09-18 13:29:00,2011-09-18 13:29:00,81,1,973.8399999999999,2,2,4,8,Potential Loyal,973.8399999999999,0,0
18196,686.63,2,431,2011-09-05 16:22:00,2011-02-22 16:13:00,94,2,686.63,2,3,3,8,Potential Loyal,343.315,195,1
18198,5425.56,17,4074,2011-12-05 14:49:00,2011-01-07 13:39:00,3,17,5425.56,5,5,5,15,VIP,319.15058823529415,332,0
18200,150.35,1,104,2011-08-25 18:45:00,2011-08-25 18:45:00,105,1,150.35,2,2,1,5,At Risk,150.35,0,1
18202,1396.99,3,581,2011-05-24 12:12:00,2011-02-01 13:36:00,199,3,1396.99,1,4,4,9,Potential Loyal,465.66333333333336,111,1
18203,160.42000000000002,1,43,2011-07-05 13:07:00,2011-07-05 13:07:00,156,1,160.42000000000002,2,2,1,5,At Risk,160.42000000000002,0,1
18204,1975.35,3,1190,2011-09-29 16:44:00,2011-05-31 15:26:00,70,3,1975.35,3,4,4,11,Loyal,658.4499999999999,121,0
18205,517.36,2,192,2011-11-03 13:22:00,2011-09-26 12:02:00,35,2,517.36,3,3,3,9,Potential Loyal,258.68,38,0
18209,139.10000000000002,1,58,2011-11-11 12:07:00,2011-11-11 12:07:00,28,1,139.10000000000002,4,2,1,7,Potential Loyal,139.10000000000002,0,0
18210,2621.38,6,1398,2011-12-08 11:02:00,2011-03-17 16:58:00,1,6,2621.38,5,5,5,15,VIP,436.8966666666667,265,0
18211,600.07,5,359,2011-11-14 08:10:00,2011-03-06 12:09:00,25,5,600.07,4,4,3,11,Loyal,120.01400000000001,252,0
18212,216.07,1,92,2011-01-17 16:14:00,2011-01-17 16:14:00,325,1,216.07,1,2,1,4,Lost,216.07,0,1
18213,232.48000000000002,1,232,2011-04-17 10:21:00,2011-04-17 10:21:00,236,1,232.48000000000002,1,2,1,4,Lost,232.48000000000002,0,1
18215,299.34000000000003,1,118,2011-09-11 16:05:00,2011-09-11 16:05:00,88,1,299.34000000000003,2,2,2,6,At Risk,299.34000000000003,0,0
18216,481.75,1,200,2011-11-08 16:55:00,2011-11-08 16:55:00,30,1,481.75,4,2,2,8,Potential Loyal,481.75,0,0
18217,621.75,2,491,2011-11-10 13:18:00,2011-09-30 10:44:00,28,2,621.75,4,3,3,10,Loyal,310.875,41,0
18218,641.92,2,536,2011-05-12 12:53:00,2011-03-03 12:24:00,210,2,641.92,1,3,3,7,Potential Loyal,320.96,70,1
18219,2069.77,10,885,2011-12-07 11:43:00,2010-12-06 10:05:00,2,10,2069.77,5,5,5,15,VIP,206.977,366,0
18220,305.28000000000003,1,288,2011-04-27 09:03:00,2011-04-27 09:03:00,226,1,305.28000000000003,1,2,2,5,At Risk,305.28000000000003,0,1
18221,1041.61,5,791,2011-11-17 14:40:00,2011-05-12 14:13:00,21,5,1041.61,4,4,4,12,Loyal,208.32199999999997,189,0
18222,443.0,1,335,2011-09-08 10:45:00,2011-09-08 10:45:00,92,1,443.0,2,2,2,6,At Risk,443.0,0,1
18223,6484.54,14,2948,2011-12-05 09:11:00,2010-12-16 16:42:00,4,14,6484.54,5,5,5,15,VIP,463.18142857142857,353,0
18224,158.95000000000002,1,69,2011-03-21 10:30:00,2011-03-21 10:30:00,263,1,158.95000000000002,1,2,1,4,Lost,158.95000000000002,0,1
